"...1","trainId","num_key_cars","num_hazard_shipments"
86282,470394,9,9
86283,470395,5,14
86284,470401,2,24
86290,470428,1,35
86296,470441,0,51
86304,470469,2,76
86305,470471,13,122
86307,470477,0,21
86315,470503,0,55
86319,470518,0,33
86323,470534,2,44
86335,470603,1,106
86355,470787,0,20
86397,471059,11,222
86398,471073,0,132
86403,471095,0,127
86406,471115,3,81
86410,471136,0,23
86412,471174,2,35
86414,471177,2,38
86416,471183,10,115
86419,471200,36,45
86422,471220,0,26
86424,471233,18,24
86438,471317,1,27
86442,471336,25,60
86445,471353,2,38
86446,471357,19,23
86449,471376,0,24
86458,471419,0,20
86467,471483,6,42
86469,471495,0,54
86472,471502,0,48
86473,471504,9,17
86478,471511,8,8
86489,471540,0,73
86509,471605,4,25
86513,471635,0,35
86519,471668,3,48
86522,471677,1,44
86529,471730,0,23
86530,471732,0,59
86534,471755,3,51
86538,471802,0,21
86556,471911,5,33
86564,471977,9,54
86565,472003,2,47
86570,472022,0,31
86573,472067,2,23
86576,472092,12,100
86579,472108,0,23
86584,472127,0,25
86585,472130,35,51
86588,472143,2,45
86590,472147,0,30
86595,472196,0,128
86599,472216,0,33
86601,472229,1,29
86613,472282,0,112
86617,472294,6,28
86618,472296,7,478
86619,472327,11,23
86620,472328,1,116
86622,472333,0,27
86634,472447,6,28
86638,472474,1,35
86644,472495,23,27
86647,472508,9,134
86648,472518,18,31
86657,472582,5,31
86658,472583,0,37
86662,472594,1,76
86667,472618,2,47
86673,472634,0,39
86675,472636,0,66
86677,472640,5,50
86683,472668,10,14
86690,472682,4,33
86693,472704,2,72
86696,472715,3,21
86701,472740,2,117
86707,472763,0,24
86710,472778,0,22
86713,472784,0,24
86715,472832,0,27
86718,472864,11,14
86722,472898,2,91
86728,472932,10,27
86730,472937,9,40
86734,472964,5,25
86741,473006,0,43
86744,473026,19,103
86746,473040,0,24
86753,473073,8,14
86757,473113,1,88
86760,473135,0,31
86764,473146,2,39
86772,473172,5,30
86774,473181,6,11
86776,473192,1,24
86782,473213,13,13
86785,473233,4,70
86789,473262,6,213
86791,473266,24,32
86797,473304,4,127
86799,473316,1,26
86806,473338,15,206
86810,473358,3,144
86811,473359,1,307
86814,473390,19,72
86818,473401,0,40
86820,473413,0,244
86823,473436,0,54
86824,473441,8,142
86835,473478,3,63
86840,473485,12,61
86842,473489,0,20
86850,473519,0,56
86861,473546,5,186
86865,473560,0,20
86868,473569,2,34
86874,473594,0,23
86879,473603,48,64
86881,473612,5,11
86889,473651,1,27
86895,473677,1,66
86896,473679,8,23
86899,473694,10,45
86905,473731,0,31
86907,473750,0,30
86915,473806,6,142
86922,473846,5,24
86923,473855,1,28
86926,473873,0,36
86927,473878,20,28
86936,473905,5,169
86943,473922,8,8
86945,473928,1,51
86946,473932,3,52
86958,473998,2,275
86959,474021,26,384
86962,474037,2,28
86966,474076,2,37
86967,474086,3,335
86972,474108,1,203
86977,474120,4,181
86982,474141,6,436
86985,474154,8,244
86988,474165,0,72
86989,474168,1,30
86992,474196,0,120
86993,474208,0,67
86995,474211,1,106
86998,474222,2,122
87012,474267,0,223
87021,474304,0,28
87024,474317,11,15
87026,474323,2,103
87027,474329,0,34
87032,474345,1,228
87034,474348,0,46
87044,474403,0,58
87050,474416,0,96
87060,474457,3,22
87066,474483,3,72
87081,474557,0,20
87083,474571,45,65
87093,474631,1,142
87097,474653,6,113
87098,474660,2,56
87099,474672,0,61
87103,474685,5,99
87110,474710,0,61
87123,474788,0,97
87124,474789,7,15
87126,474801,12,12
87130,474813,5,8
87137,474838,4,88
87138,474852,0,27
87144,474877,22,30
87157,474969,5,19
87158,474973,1,31
87162,474979,2,113
87163,474985,6,6
87165,474993,13,24
87169,475007,5,40
87180,475059,3,92
87187,475101,3,62
87190,475111,0,138
87192,475123,5,10
87197,475139,0,34
87199,475143,2,52
87201,475154,0,23
87204,475170,0,24
87214,475194,0,22
87216,475201,1,158
87218,475204,0,25
87221,475213,6,6
87227,475224,0,173
87230,475236,11,16
87231,475237,10,172
87236,475250,1,20
87239,475260,1,33
87253,475323,4,49
87254,475326,6,228
87262,475355,7,364
87263,475356,2,65
87265,475362,0,22
87266,475363,20,43
87271,475412,6,7
87272,475426,0,104
87275,475441,0,23
87276,475443,0,83
87279,475454,1,22
87286,475505,37,121
87288,475527,2,288
87293,475567,18,23
87295,475572,1,20
87299,475600,8,137
87312,475731,6,198
87319,475776,14,49
87324,475796,0,40
87333,475829,16,52
87338,475863,0,27
87339,475864,33,79
87343,475888,8,8
87349,475942,0,25
87356,475993,9,60
87362,476034,1,60
87371,476098,11,11
87378,476144,7,11
87381,476158,0,27
87386,476179,0,38
87387,476181,5,198
87390,476195,0,42
87394,476209,0,23
87395,476210,24,45
87399,476229,4,91
87405,476247,10,200
87423,476324,8,38
87430,476350,7,29
87445,476469,1,49
87446,476471,1,31
87448,476485,12,155
87454,476530,0,23
87457,476578,3,45
87469,476677,4,33
87480,476732,49,133
87481,476734,1,25
87488,476767,2,290
87495,476804,0,45
87497,476816,4,215
87499,476824,0,99
87502,476847,1,78
87504,476852,5,16
87513,476920,0,34
87523,477023,14,34
87525,477034,0,24
87527,477042,0,24
87529,477047,4,30
87530,477062,4,31
87531,477068,21,255
87533,477084,7,9
87538,477103,7,12
87546,477129,52,66
87558,477179,10,83
87560,477183,0,25
87563,477193,2,143
87569,477203,0,66
87575,477230,0,42
87591,477293,0,21
87598,477309,0,40
87601,477315,0,38
87606,477342,1,70
87611,477368,0,44
87612,477372,1,98
87613,477373,0,48
87616,477378,0,141
87617,477379,3,131
87627,477433,0,88
87633,477491,14,221
87639,477528,0,64
87650,477602,0,54
87652,477616,1,42
87678,477799,0,28
87683,477831,2,328
87689,477870,0,40
87690,477876,6,8
87697,477901,0,267
87700,477911,0,24
87711,477959,0,228
87712,477964,9,18
87718,477996,2,31
87724,478045,3,311
87731,478086,13,17
87733,478094,5,256
87737,478115,3,55
87741,478128,2,66
87743,478151,0,45
87744,478157,0,32
87747,478165,1,53
87759,478216,9,11
87760,478221,0,29
87761,478222,0,41
87764,478230,9,55
87771,478254,0,36
87780,478300,15,31
87785,478314,7,24
87791,478358,1,55
87792,478359,0,56
87794,478364,5,22
87806,478422,2,28
87810,478451,0,58
87814,478481,5,44
87825,478569,7,113
87826,478571,0,33
87831,478590,0,61
87834,478602,4,21
87837,478633,10,37
87840,478668,1,37
87843,478683,1,143
87854,478752,0,26
87856,478766,1,58
87857,478769,9,10
87859,478782,5,65
87861,478801,50,63
87863,478808,0,32
87879,478923,5,7
87880,478929,3,34
87885,478940,5,19
87895,478987,0,39
87900,479030,8,9
87906,479072,8,25
87907,479078,0,20
87908,479087,0,23
87911,479114,2,26
87915,479129,0,35
87916,479136,6,22
87923,479157,0,24
87926,479175,0,21
87927,479177,2,45
87935,479240,1,156
87940,479260,0,41
87943,479270,2,21
87945,479275,7,32
87947,479279,1,74
87949,479295,0,20
87957,479318,0,52
87961,479332,0,31
87966,479344,7,7
87968,479355,12,155
87970,479364,0,28
87995,479460,1,139
87996,479461,2,37
87997,479462,0,35
88010,479523,2,156
88011,479529,1,46
88029,479621,11,17
88030,479637,7,17
88040,479699,3,25
88043,479712,2,29
88045,479717,1,198
88046,479721,5,13
88049,479742,0,25
88050,479746,7,25
88057,479770,1,117
88060,479777,19,34
88061,479780,8,36
88066,479818,0,104
88069,479834,3,354
88072,479852,1,23
88084,479932,18,29
88085,479935,11,39
88088,479943,0,42
88092,479971,2,32
88105,480046,5,7
88107,480051,10,35
88112,480089,47,48
88114,480102,4,53
88123,480135,14,155
88135,480212,4,28
88138,480231,0,22
88140,480236,14,22
88144,480243,11,11
88149,480255,0,31
88154,480271,0,20
88157,480278,0,20
88159,480286,0,49
88160,480294,0,26
88167,480325,0,28
88170,480328,0,28
88172,480334,7,45
88184,480397,5,5
88186,480409,2,56
88192,480442,14,231
88196,480457,0,68
88198,480460,2,38
88200,480472,51,86
88201,480473,0,36
88202,480477,0,22
88205,480503,0,60
88224,480609,5,8
88225,480611,0,24
88234,480658,92,171
88235,480660,23,31
88249,480734,0,40
88256,480791,0,31
88257,480797,0,22
88266,480842,1,134
88267,480846,2,20
88268,480857,0,21
88277,480913,10,16
88284,480970,10,52
88285,480972,24,29
88289,480985,8,377
88290,480992,4,424
88297,481029,12,30
88298,481031,0,30
88301,481041,0,26
88303,481048,0,23
88311,481089,0,26
88318,481106,0,28
88328,481128,0,80
88332,481132,0,28
88337,481155,1,88
88339,481166,0,80
88345,481183,5,402
88349,481208,3,35
88355,481240,0,22
88359,481255,0,97
88360,481256,1,337
88363,481279,0,32
88369,481330,0,242
88374,481357,0,81
88381,481422,0,67
88383,481426,0,20
88385,481429,1,25
88391,481471,0,113
88392,481473,6,15
88405,481542,7,9
88408,481554,0,29
88410,481561,10,14
88433,481648,13,28
88439,481678,9,9
88441,481704,9,20
88445,481726,0,20
88446,481732,8,25
88451,481780,0,38
88452,481788,12,59
88461,481858,0,21
88462,481862,9,37
88463,481864,1,25
88466,481886,1,109
88471,481916,0,105
88472,481919,0,24
88476,481943,3,37
88483,481976,5,20
88496,482029,25,52
88498,482040,15,22
88499,482046,13,45
88503,482069,5,268
88505,482077,0,25
88509,482107,4,28
88511,482112,4,33
88513,482115,9,59
88518,482127,0,28
88519,482132,2,45
88523,482146,0,54
88538,482229,0,43
88560,482302,3,39
88570,482370,26,59
88571,482380,0,23
88578,482426,7,9
88580,482433,8,23
88582,482437,0,44
88586,482466,4,73
88596,482562,0,33
88598,482594,3,104
88605,482661,0,27
88608,482706,8,22
88610,482710,7,180
88613,482716,16,450
88623,482768,3,28
88626,482791,1,26
88630,482825,0,24
88632,482830,2,33
88637,482865,1,83
88641,482872,2,23
88642,482877,0,33
88646,482892,5,50
88657,482952,0,40
88659,482959,8,303
88662,482965,2,31
88668,483011,0,21
88672,483030,3,144
88674,483035,3,69
88676,483051,18,61
88678,483070,9,40
88681,483085,1,20
88684,483102,3,39
88692,483150,5,28
88694,483157,4,273
88698,483162,3,79
88712,483225,1,30
88715,483246,0,81
88717,483256,0,37
88729,483330,1,307
88747,483405,0,111
88748,483409,1,23
88758,483457,10,12
88764,483507,0,95
88796,483705,1,265
88797,483709,60,111
88808,483754,1,22
88810,483762,0,22
88813,483787,16,40
88815,483794,1,284
88820,483827,1,36
88826,483873,1,50
88830,483902,0,62
88834,483950,2,41
88835,483968,2,44
88839,484023,1,59
88841,484025,3,216
88843,484034,1,26
88848,484056,2,410
88858,484098,6,8
88862,484136,3,257
88865,484152,1,21
88867,484155,11,31
88868,484158,17,84
88869,484160,5,29
88872,484183,0,53
88882,484229,2,155
88885,484237,17,30
88887,484243,1,85
88888,484245,1,30
88893,484270,0,52
88908,484333,5,18
88914,484347,12,15
88924,484396,10,30
88926,484406,7,17
88936,484449,0,31
88940,484465,2,62
88966,484617,0,22
88969,484635,1,112
88978,484717,0,30
88984,484749,1,76
88987,484776,4,100
88990,484804,1,133
88992,484806,2,181
88999,484834,10,12
89000,484842,24,98
89001,484859,9,23
89002,484865,0,35
89004,484878,0,26
89015,484953,0,106
89020,484969,12,12
89026,485014,6,10
89035,485050,0,22
89040,485108,9,51
89042,485145,1,288
89048,485175,5,21
89049,485191,1,33
89063,485296,15,15
89075,485345,8,9
89076,485347,5,5
89079,485361,10,22
89082,485372,5,17
89087,485386,0,70
89089,485399,0,49
89093,485417,0,66
89094,485423,9,280
89097,485433,0,56
89104,485456,1,50
89109,485468,0,39
89112,485477,7,69
89114,485484,6,16
89126,485527,0,31
89130,485546,2,21
89136,485565,2,301
89139,485579,0,72
89142,485598,3,66
89146,485624,1,41
89162,485720,1,47
89163,485729,0,40
89165,485753,4,31
89167,485761,0,268
89187,485900,0,224
89190,485916,1,51
89191,485922,2,22
89197,485963,0,24
89201,485993,0,116
89211,486040,0,22
89214,486048,15,70
89218,486076,0,52
89227,486150,10,27
89239,486232,6,15
89240,486234,11,21
89241,486254,3,112
89243,486262,47,64
89250,486314,0,25
89252,486331,0,31
89254,486341,0,67
89256,486346,5,13
89259,486355,0,21
89261,486361,2,48
89268,486378,0,58
89269,486382,4,255
89273,486399,0,33
89275,486417,4,132
89278,486432,6,6
89284,486470,0,25
89288,486478,0,44
89297,486507,0,39
89299,486523,4,46
89304,486538,7,34
89309,486549,0,109
89318,486579,0,25
89321,486594,0,23
89323,486600,0,50
89324,486619,2,66
89332,486646,10,17
89333,486653,0,145
89334,486655,19,57
89338,486674,3,52
89342,486706,0,99
89343,486708,8,14
89348,486747,0,21
89349,486748,2,21
89352,486765,0,21
89364,486853,30,39
89366,486865,1,139
89372,486909,4,116
89377,486938,0,33
89378,486946,1,50
89383,486968,19,36
89385,486975,4,21
89388,486983,73,109
89391,486993,5,60
89403,487077,9,111
89417,487159,1,236
89421,487190,2,172
89423,487193,0,106
89425,487205,15,27
89427,487215,0,116
89430,487236,2,23
89433,487255,3,22
89435,487257,0,26
89438,487270,0,143
89444,487284,0,26
89445,487286,0,55
89456,487330,3,104
89457,487334,1,20
89470,487367,1,302
89471,487372,1,152
89483,487402,3,21
89484,487404,0,132
89488,487419,2,56
89491,487427,0,22
89496,487444,3,37
89497,487451,0,35
89500,487467,27,42
89528,487582,0,32
89529,487587,5,5
89539,487626,5,173
89540,487627,0,59
89544,487638,0,27
89557,487697,27,46
89560,487708,1,35
89562,487721,0,26
89565,487745,0,55
89569,487764,2,31
89572,487808,65,196
89574,487816,2,38
89576,487832,7,11
89579,487849,0,43
89593,487917,8,21
89596,487928,7,223
89601,487938,1,61
89602,487946,5,18
89604,487954,1,33
89605,487958,5,16
89606,487964,11,269
89608,487969,22,62
89609,487976,45,59
89612,487988,0,31
89627,488047,0,23
89631,488056,0,35
89634,488081,7,48
89637,488096,6,55
89648,488151,0,28
89653,488170,9,9
89655,488174,5,279
89661,488193,0,22
89673,488230,0,24
89681,488259,15,94
89687,488270,0,48
89691,488283,0,20
89696,488294,3,130
89702,488328,0,51
89708,488371,3,205
89720,488439,1,97
89735,488506,55,76
89736,488526,4,240
89739,488533,19,23
89743,488566,0,244
89749,488595,4,72
89752,488611,5,56
89754,488633,5,7
89760,488695,9,36
89762,488716,20,28
89767,488740,12,34
89777,488794,0,62
89778,488796,1,61
89780,488818,0,38
89786,488857,0,376
89789,488905,9,20
89794,488954,2,46
89797,488960,0,238
89799,488969,22,135
89808,489016,2,21
89812,489028,0,27
89815,489043,6,114
89817,489055,0,25
89818,489059,1,67
89823,489068,3,107
89830,489109,0,126
89833,489127,0,30
89842,489166,9,43
89844,489169,0,39
89846,489174,7,33
89852,489202,0,20
89854,489208,1,183
89860,489238,0,47
89871,489282,5,33
89882,489329,0,49
89887,489345,0,20
89899,489411,11,28
89901,489428,0,34
89926,489549,0,76
89932,489584,5,10
89939,489618,0,79
89944,489651,0,80
89946,489674,0,32
89948,489685,40,199
89950,489716,0,92
89952,489722,0,42
89959,489748,15,64
89964,489780,9,25
89967,489819,2,296
89972,489853,4,51
89977,489896,1,28
89978,489897,10,20
89979,489902,6,7
89989,489934,0,21
89990,489937,0,476
89993,489958,2,23
89996,489987,8,129
89998,490003,0,34
90003,490035,1,130
90006,490047,1,264
90019,490136,1,102
90034,490179,0,23
90035,490180,0,22
90036,490189,0,60
90039,490208,0,24
90041,490225,0,21
90042,490226,0,91
90047,490239,1,72
90048,490242,0,50
90054,490255,0,104
90057,490263,0,68
90066,490294,0,23
90067,490296,8,41
90068,490298,17,28
90072,490306,5,5
90080,490344,0,34
90084,490359,0,23
90089,490438,0,120
90096,490483,0,65
90106,490542,3,20
90110,490556,1,108
90111,490560,12,33
90113,490573,0,22
90115,490586,0,368
90124,490613,0,20
90126,490619,14,14
90130,490685,0,47
90137,490746,4,198
90141,490761,18,34
90143,490777,4,29
90146,490800,0,61
90147,490810,0,47
90149,490831,13,34
90153,490873,0,22
90156,490898,11,24
90160,490925,0,49
90162,490942,0,83
90165,490968,5,124
90168,490989,0,20
90172,491011,0,33
90183,491096,0,58
90191,491132,0,61
90193,491143,0,21
90196,491162,0,22
90199,491168,2,277
90203,491188,10,68
90206,491195,2,20
90215,491227,3,186
90216,491229,1,99
90219,491243,9,295
90226,491257,7,12
90230,491263,2,373
90232,491266,1,25
90234,491274,3,36
90257,491364,0,27
90264,491407,9,12
90267,491445,0,20
90268,491452,0,30
90270,491468,10,62
90275,491509,4,31
90278,491527,0,25
90285,491605,0,21
90291,491652,0,25
90293,491657,12,26
90294,491669,5,229
90309,491729,9,39
90318,491778,3,96
90322,491790,0,29
90323,491794,5,5
90330,491827,0,92
90338,491863,0,27
90339,491865,0,20
90349,491940,12,12
90351,491944,0,30
90353,491962,0,46
90354,491963,1,152
90372,492042,1,36
90384,492088,4,81
90385,492092,15,24
90387,492109,26,45
90392,492150,0,33
90393,492157,2,26
90398,492184,0,36
90418,492277,0,43
90426,492290,0,69
90433,492314,0,53
90437,492325,0,43
90446,492363,0,135
90456,492395,8,8
90462,492409,6,73
90465,492420,0,69
90466,492425,5,11
90467,492427,0,29
90484,492486,0,57
90494,492584,1,252
90495,492586,5,16
90496,492593,1,79
90497,492594,0,30
90501,492611,1,25
90503,492618,0,49
90504,492622,0,23
90505,492627,1,61
90512,492647,17,102
90514,492653,0,96
90516,492679,0,30
90519,492707,18,26
90531,492760,1,50
90534,492778,2,33
90548,492907,1,114
90550,492910,0,33
90551,492911,0,34
90552,492915,0,94
90554,492930,32,56
90555,492931,1,21
90558,492948,5,19
90563,492970,1,27
90576,493078,0,38
90577,493079,0,89
90589,493163,6,14
90591,493169,1,98
90593,493173,0,83
90596,493178,0,62
90597,493189,1,37
90604,493229,19,107
90606,493239,4,574
90607,493244,8,29
90611,493261,3,32
90612,493268,5,18
90614,493274,0,25
90615,493275,0,97
90619,493297,5,23
90625,493312,8,36
90630,493355,7,62
90633,493367,1,20
90637,493386,0,24
90646,493417,0,140
90651,493433,0,71
90652,493437,0,47
90653,493442,69,102
90658,493468,0,64
90659,493475,0,62
90662,493485,2,42
90670,493513,0,39
90687,493582,10,72
90693,493606,10,11
90701,493641,8,31
90705,493656,2,38
90707,493667,0,28
90709,493684,0,43
90717,493750,4,47
90723,493800,1,80
90732,493855,0,36
90734,493868,14,41
90737,493895,0,177
90738,493899,44,58
90740,493907,5,25
90742,493915,54,70
90743,493920,3,193
90752,493944,0,26
90758,493980,6,39
90773,494042,0,44
90775,494049,0,21
90776,494051,0,22
90777,494057,0,132
90780,494073,0,96
90783,494096,23,206
90784,494106,0,77
90785,494107,0,399
90786,494111,0,70
90787,494114,0,30
90789,494125,5,157
90790,494129,11,13
90795,494149,2,189
90797,494159,7,7
90800,494172,0,439
90801,494184,2,113
90807,494212,0,24
90823,494355,3,96
90830,494375,0,52
90837,494408,5,196
90838,494414,0,30
90841,494424,3,24
90847,494444,0,123
90848,494449,3,34
90850,494453,0,109
90859,494474,1,20
90863,494492,0,163
90868,494514,3,28
90874,494526,0,23
90875,494529,1,56
90887,494575,0,21
90888,494595,0,59
90893,494620,0,21
90895,494624,0,23
90900,494643,0,27
90903,494667,10,29
90905,494682,2,41
90920,494803,26,35
90925,494848,3,37
90930,494894,2,36
90931,494895,27,197
90932,494900,0,135
90934,494913,0,253
90938,494929,0,72
90939,494934,37,53
90941,494948,0,215
90943,494952,15,67
90944,494954,0,24
90945,494963,5,172
90954,495015,2,37
90956,495024,1,20
90958,495035,0,41
90968,495091,0,21
90970,495100,0,25
90972,495110,0,136
90976,495140,0,415
90978,495144,15,15
90984,495167,0,225
90997,495217,42,106
91002,495272,12,24
91004,495286,0,97
91006,495294,14,30
91011,495308,0,53
91013,495314,0,46
91020,495334,2,34
91032,495388,0,143
91040,495407,2,54
91042,495420,0,21
91045,495438,0,71
91048,495461,2,48
91058,495544,5,6
91073,495611,1,22
91079,495670,0,67
91083,495685,1,22
91085,495694,0,30
91086,495697,3,32
91092,495735,7,45
91096,495765,2,52
91100,495788,0,38
91110,495851,0,31
91120,495899,0,53
91121,495907,19,24
91122,495925,0,35
91123,495927,0,21
91130,495966,4,45
91132,495970,5,51
91136,495992,0,323
91148,496056,0,71
91150,496085,0,37
91153,496098,0,156
91162,496137,1,111
91181,496239,2,34
91183,496244,16,49
91185,496259,0,25
91186,496263,0,52
91195,496322,0,158
91197,496326,0,59
91202,496360,1,352
91208,496384,0,77
91211,496395,0,62
91218,496417,4,217
91229,496443,2,60
91230,496444,0,28
91234,496459,0,74
91239,496485,2,61
91247,496529,21,41
91251,496553,46,76
91252,496555,35,126
91253,496556,11,45
91258,496589,0,20
91260,496605,9,11
91263,496612,3,48
91268,496626,0,24
91281,496687,0,59
91288,496747,22,45
91291,496771,14,18
91293,496777,0,50
91311,496891,0,59
91319,496940,0,66
91321,496947,0,24
91323,496964,0,332
91325,496970,0,21
91327,496980,0,65
91328,496984,1,179
91347,497134,6,6
91348,497140,0,486
91369,497258,0,28
91371,497264,1,39
91375,497271,4,53
91377,497279,5,11
91378,497285,0,24
91385,497300,0,103
91387,497303,5,13
91388,497305,19,77
91392,497342,0,20
91394,497350,21,139
91395,497369,0,224
91402,497388,0,48
91406,497401,0,86
91413,497440,8,10
91439,497526,1,153
91453,497576,15,57
91454,497579,0,33
91457,497596,3,69
91477,497720,0,24
91482,497732,0,368
91486,497744,0,33
91488,497763,0,32
91490,497769,0,33
91495,497797,0,96
91496,497801,0,28
91511,497891,0,144
91516,497920,14,18
91522,497966,0,105
91523,497977,0,25
91529,498026,0,112
91537,498116,0,77
91540,498137,0,48
91542,498158,0,21
91547,498184,0,90
91550,498197,20,89
91551,498207,1,236
91556,498227,25,37
91561,498261,1,22
91563,498271,0,43
91567,498291,8,75
91569,498294,0,511
91577,498310,0,248
91578,498316,0,36
91581,498323,7,88
91594,498381,0,464
91595,498385,0,29
91596,498388,0,23
91609,498439,0,35
91610,498449,11,26
91616,498475,0,29
91621,498499,0,64
91622,498500,0,41
91623,498508,0,22
91639,498558,0,32
91649,498588,0,25
91655,498610,2,23
91664,498652,9,28
91672,498713,0,209
91674,498718,0,33
91681,498748,0,64
91684,498766,0,285
91685,498777,2,42
91689,498815,0,24
91693,498855,11,54
91708,498950,0,58
91712,498980,8,8
91718,499009,0,25
91719,499026,0,24
91720,499027,3,30
91721,499033,0,120
91722,499040,0,122
91724,499047,9,9
91725,499052,0,44
91736,499111,0,383
91737,499112,0,69
91738,499113,0,398
91739,499114,12,64
91742,499121,0,68
91747,499136,6,6
91749,499141,18,103
91755,499194,0,29
91759,499231,0,105
91762,499241,0,32
91769,499273,0,22
91774,499304,0,49
91778,499336,1,38
91779,499354,0,240
91781,499379,5,161
91789,499405,1,43
91798,499457,0,33
91801,499481,0,23
91802,499483,0,34
91804,499485,6,54
91807,499506,0,120
91808,499508,2,23
91809,499512,0,23
91825,499576,5,31
91838,499643,0,23
91841,499653,0,23
91844,499658,0,53
91846,499670,20,45
91849,499674,0,21
91851,499684,3,25
91858,499742,4,41
91862,499765,0,114
91863,499776,23,39
91882,499877,0,106
91885,499893,8,50
91890,499935,0,37
91892,499950,0,29
91898,499991,0,148
91900,499995,0,58
91905,500036,0,27
91906,500040,8,24
91907,500079,0,32
91908,500083,20,126
91913,500117,0,29
91920,500149,11,88
91922,500180,0,29
91925,500193,4,43
91933,500252,0,64
91934,500280,46,71
91939,500294,16,48
91940,500318,2,24
91943,500338,9,44
91946,500352,0,278
91947,500354,1,25
91953,500386,16,86
91963,500432,0,38
91970,500465,0,38
91972,500471,1,25
91973,500475,0,22
91985,500511,0,70
91986,500521,0,36
91990,500544,0,66
91991,500546,0,42
91992,500551,0,83
91998,500580,5,5
92005,500606,5,61
92008,500616,1,63
92009,500618,0,241
92016,500629,0,139
92023,500652,0,42
92024,500660,0,23
92025,500666,7,144
92026,500669,8,38
92034,500703,0,62
92037,500713,2,61
92039,500722,2,46
92045,500737,0,80
92058,500796,34,41
92062,500819,9,9
92074,500912,0,56
92079,500940,4,172
92081,500950,0,107
92091,501000,1,51
92096,501030,25,25
92098,501037,0,68
92099,501042,0,27
92102,501052,0,36
92104,501058,0,220
92107,501062,1,354
92109,501067,7,7
92111,501078,0,110
92112,501087,9,9
92114,501099,0,109
92122,501136,0,166
92123,501142,23,39
92125,501166,0,37
92130,501184,0,30
92131,501198,0,33
92138,501222,8,31
92148,501279,8,24
92152,501293,0,67
92157,501317,0,60
92158,501320,0,28
92160,501330,0,165
92163,501339,0,64
92168,501349,0,31
92170,501358,1,46
92185,501432,9,48
92189,501443,1,76
92196,501464,0,87
92202,501478,5,5
92203,501480,0,412
92210,501507,0,27
92213,501515,0,227
92217,501527,0,20
92218,501537,5,6
92225,501580,0,275
92229,501587,0,43
92231,501592,4,54
92244,501645,9,9
92252,501677,0,22
92262,501703,0,36
92271,501737,0,64
92277,501776,0,24
92285,501817,0,59
92287,501829,0,49
92289,501831,0,275
92292,501851,17,57
92296,501872,17,24
92303,501895,0,48
92309,501935,0,23
92311,501949,0,294
92320,501988,13,97
92323,502004,4,107
92329,502033,9,17
92335,502049,0,95
92337,502056,0,362
92338,502061,0,20
92339,502063,0,40
92340,502069,7,12
92341,502083,0,58
92344,502090,0,80
92345,502108,37,56
92347,502123,2,27
92352,502158,0,20
92355,502165,0,21
92357,502171,0,105
92362,502193,11,243
92365,502204,14,77
92369,502217,0,21
92372,502224,1,47
92379,502266,0,25
92381,502269,0,37
92384,502296,1,388
92403,502380,0,24
92406,502387,0,50
92409,502400,0,25
92415,502417,0,60
92416,502428,0,22
92418,502445,0,71
92419,502453,0,20
92422,502457,22,23
92424,502471,0,46
92431,502502,0,20
92432,502504,18,19
92438,502542,0,57
92441,502551,4,22
92448,502597,0,41
92449,502614,0,111
92457,502662,11,35
92467,502695,0,26
92471,502728,1,22
92474,502748,0,26
92477,502763,1,53
92481,502799,0,31
92489,502828,10,10
92498,502886,0,111
92501,502912,0,169
92505,502935,0,69
92511,502970,0,72
92513,502974,0,139
92516,502985,10,10
92517,502988,15,45
92518,502990,4,76
92521,503007,7,7
92527,503045,30,42
92529,503051,2,46
92534,503102,0,60
92535,503105,4,23
92537,503139,0,123
92539,503147,46,68
92540,503157,0,42
92541,503167,0,46
92545,503184,0,28
92549,503195,0,42
92552,503202,8,8
92557,503237,0,26
92558,503245,0,29
92565,503269,0,43
92570,503311,0,46
92572,503327,0,26
92575,503344,0,557
92584,503393,12,30
92585,503394,7,54
92587,503406,0,22
92589,503414,10,163
92595,503444,10,10
92596,503445,0,25
92598,503455,0,100
92599,503456,0,41
92600,503457,0,20
92602,503467,0,109
92603,503471,0,186
92606,503477,0,25
92611,503512,0,58
92621,503547,0,223
92626,503562,0,251
92627,503564,0,105
92632,503587,0,37
92636,503603,34,70
92641,503632,0,70
92643,503647,32,41
92647,503665,0,47
92649,503681,0,21
92651,503704,0,64
92660,503754,0,44
92665,503784,1,27
92674,503846,0,183
92683,503905,0,21
92684,503914,0,24
92688,503930,1,344
92699,504009,0,25
92703,504022,16,46
92707,504054,0,30
92708,504070,0,78
92709,504080,0,56
92711,504091,11,13
92724,504151,7,44
92736,504238,0,64
92738,504247,11,20
92739,504266,0,23
92740,504270,1,23
92742,504277,0,261
92744,504300,6,7
92748,504312,14,17
92750,504330,3,103
92753,504360,0,33
92756,504377,0,30
92758,504385,0,24
92761,504399,0,46
92762,504405,0,505
92763,504412,0,30
92765,504431,6,22
92766,504437,0,39
92770,504464,0,31
92777,504501,17,64
92779,504507,8,27
92782,504513,0,150
92784,504522,0,244
92791,504552,0,31
92799,504591,32,75
92800,504592,0,72
92802,504596,0,21
92808,504608,0,65
92821,504680,0,51
92831,504744,0,24
92832,504745,0,23
92837,504780,5,17
92841,504797,12,88
92844,504815,6,8
92850,504856,0,29
92854,504877,2,192
92861,504906,7,7
92871,504982,0,39
92872,504983,0,34
92878,505023,4,23
