"sightingId","carPosition","placardType","hazmatClass","containers","car_hazmat_info_str","trainId"
2337744,36,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2337744,37,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2337744,38,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2337744,39,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2337744,40,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2337744,41,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2337744,42,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2337744,43,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2337744,44,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2337744,45,"UN1202","3","null","[{""placardType"": ""UN1202"", ""hazmatClass"": ""3""}]",1126315
2337744,46,"UN1202","3","null","[{""placardType"": ""UN1202"", ""hazmatClass"": ""3""}]",1126315
2337744,47,"UN1202","3","null","[{""placardType"": ""UN1202"", ""hazmatClass"": ""3""}]",1126315
2341164,17,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,18,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,19,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,20,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,21,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,22,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,28,"UN1791","8","null","[{""placardType"": ""UN1791"", ""hazmatClass"": ""8""}]",1127851
2341164,29,"UN1791","8","null","[{""placardType"": ""UN1791"", ""hazmatClass"": ""8""}]",1127851
2341164,30,"UN1951","2.2","null","[{""placardType"": ""UN1951"", ""hazmatClass"": ""2.2""}]",1127851
2341164,36,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,37,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,38,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,39,"UN1017","2.3","null","[{""placardType"": ""UN1017"", ""hazmatClass"": ""2.3""}]",1127851
2341164,40,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,41,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,42,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,45,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,46,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,48,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,49,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,50,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,51,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,52,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,53,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,54,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,55,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,63,"UN1993","3","null","[{""placardType"": ""UN1993"", ""hazmatClass"": ""3""}]",1127851
2341164,64,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,65,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,70,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,71,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,72,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,73,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,74,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,75,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,76,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1127851
2341164,77,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,78,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,79,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,83,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,84,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,85,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,86,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,87,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,88,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,89,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,90,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2341164,91,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1127851
2094516,23,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1012877
2094516,31,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1012877
2094516,37,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1012877
2094516,38,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1012877
2094516,40,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1012877
2094516,42,"UN3257","9","null","[{""placardType"": ""UN3257"", ""hazmatClass"": ""9""}]",1012877
2094516,43,"UN3257","9","null","[{""placardType"": ""UN3257"", ""hazmatClass"": ""9""}]",1012877
2379042,126,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,127,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,128,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,129,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,130,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,131,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,132,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,133,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,134,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,135,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,136,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,137,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,138,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,139,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,140,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,141,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,142,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,143,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,144,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,145,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,146,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,147,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,148,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,149,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,150,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,151,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,152,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,153,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,154,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,155,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,156,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,157,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,158,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,159,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,160,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,161,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,162,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,163,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,164,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,165,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,166,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,167,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,168,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,169,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,170,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,171,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,172,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,173,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,174,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,175,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,176,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,177,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,178,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,179,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,180,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,181,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,182,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,183,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,184,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,185,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,186,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,187,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,188,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,189,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,190,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,191,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,192,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,193,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,194,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,195,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,196,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,197,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,198,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,199,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,200,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,201,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,202,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,204,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,206,"UN1267","3","null","[{""placardType"": ""UN1267"", ""hazmatClass"": ""3""}]",1145196
2379042,208,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,209,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,210,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,211,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,212,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,213,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,214,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,216,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,217,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,218,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,219,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,220,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,221,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,222,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2379042,223,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1145196
2791130,10,"UN1017","2.3","null","[{""placardType"": ""UN1017"", ""hazmatClass"": ""2.3""}]",1330776
2791130,34,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1330776
2791130,42,"UN1005","2.2","null","[{""placardType"": ""UN1005"", ""hazmatClass"": ""2.2""}]",1330776
2791130,43,"UN1005","2.2","null","[{""placardType"": ""UN1005"", ""hazmatClass"": ""2.2""}]",1330776
2791130,44,"UN1005","2.2","null","[{""placardType"": ""UN1005"", ""hazmatClass"": ""2.2""}]",1330776
2791130,59,"UN1017","2.3","null","[{""placardType"": ""UN1017"", ""hazmatClass"": ""2.3""}]",1330776
2791130,60,"UN1017","2.3","null","[{""placardType"": ""UN1017"", ""hazmatClass"": ""2.3""}]",1330776
2791130,63,"UN1017","2.3","null","[{""placardType"": ""UN1017"", ""hazmatClass"": ""2.3""}]",1330776
2791130,89,"UN3257","9","null","[{""placardType"": ""UN3257"", ""hazmatClass"": ""9""}]",1330776
2791130,91,"UN3257","9","null","[{""placardType"": ""UN3257"", ""hazmatClass"": ""9""}]",1330776
2791130,92,"UN3257","9","null","[{""placardType"": ""UN3257"", ""hazmatClass"": ""9""}]",1330776
2791130,93,"UN3257","9","null","[{""placardType"": ""UN3257"", ""hazmatClass"": ""9""}]",1330776
2791130,97,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1330776
2791130,98,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1330776
2791130,99,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1330776
2657604,17,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1271575
2657604,18,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1271575
2675782,7,"UN3257","9","null","[{""placardType"": ""UN3257"", ""hazmatClass"": ""9""}]",1280118
2675782,12,"UN1789","8","null","[{""placardType"": ""UN1789"", ""hazmatClass"": ""8""}]",1280118
2675782,13,"UN1789","8","null","[{""placardType"": ""UN1789"", ""hazmatClass"": ""8""}]",1280118
2675782,17,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1280118
2675782,18,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1280118
2675782,19,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1280118
2675782,22,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1280118
2675782,63,"UN3082","9","null","[{""placardType"": ""UN3082"", ""hazmatClass"": ""9""}]",1280118
2675782,64,"UN3082","9","null","[{""placardType"": ""UN3082"", ""hazmatClass"": ""9""}]",1280118
2675782,81,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1280118
2675782,82,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1280118
2675782,92,"UN1830","8","null","[{""placardType"": ""UN1830"", ""hazmatClass"": ""8""}]",1280118
2371567,36,"UN1824","8","null","[{""placardType"": ""UN1824"", ""hazmatClass"": ""8""}]",1142212
2371567,48,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1142212
2099758,37,"UN1814","8","null","[{""placardType"": ""UN1814"", ""hazmatClass"": ""8""}]",1012877
2099758,38,"UN1814","8","null","[{""placardType"": ""UN1814"", ""hazmatClass"": ""8""}]",1012877
2099758,39,"UN1814","8","null","[{""placardType"": ""UN1814"", ""hazmatClass"": ""8""}]",1012877
2534738,5,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1217021
2534738,7,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1217021
2534738,8,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1217021
2534738,16,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1217021
2534738,17,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1217021
2534738,18,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1217021
2534738,30,"UN1202","3","null","[{""placardType"": ""UN1202"", ""hazmatClass"": ""3""}]",1217021
2534738,34,"UN3257","9","null","[{""placardType"": ""UN3257"", ""hazmatClass"": ""9""}]",1217021
2534738,36,"UN1202","3","null","[{""placardType"": ""UN1202"", ""hazmatClass"": ""3""}]",1217021
2534738,68,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1217021
1352146,9,"UN1993","3","null","[{""placardType"": ""UN1993"", ""hazmatClass"": ""3""}]",675879
1352146,17,"UN3475","3","null","[{""placardType"": ""UN3475"", ""hazmatClass"": ""3""}]",675879
1352146,18,"UN3475","3","null","[{""placardType"": ""UN3475"", ""hazmatClass"": ""3""}]",675879
1352146,47,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",675879
1352146,48,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",675879
1352146,55,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",675879
2366021,7,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1139822
2366021,9,"UN3475","3","null","[{""placardType"": ""UN3475"", ""hazmatClass"": ""3""}]",1139822
2366021,10,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,11,"UN1824","8","null","[{""placardType"": ""UN1824"", ""hazmatClass"": ""8""}]",1139822
2366021,12,"UN1789","8","null","[{""placardType"": ""UN1789"", ""hazmatClass"": ""8""}]",1139822
2366021,15,"UN1789","8","null","[{""placardType"": ""UN1789"", ""hazmatClass"": ""8""}]",1139822
2366021,16,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1139822
2366021,30,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,31,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,33,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1139822
2366021,41,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1139822
2366021,42,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,44,"UN1993","3","null","[{""placardType"": ""UN1993"", ""hazmatClass"": ""3""}]",1139822
2366021,46,"UN3065","3","null","[{""placardType"": ""UN3065"", ""hazmatClass"": ""3""}]",1139822
2366021,47,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1139822
2366021,48,"UN1993","3","null","[{""placardType"": ""UN1993"", ""hazmatClass"": ""3""}]",1139822
2366021,50,"UN1993","3","null","[{""placardType"": ""UN1993"", ""hazmatClass"": ""3""}]",1139822
2366021,51,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1139822
2366021,52,"UN1993","3","null","[{""placardType"": ""UN1993"", ""hazmatClass"": ""3""}]",1139822
2366021,53,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,54,"UN1824","8","null","[{""placardType"": ""UN1824"", ""hazmatClass"": ""8""}]",1139822
2366021,55,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,56,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,57,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,58,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,59,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,60,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,61,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,77,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1139822
2366021,78,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1139822
2366021,79,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1139822
2366021,84,"UN3065","3","null","[{""placardType"": ""UN3065"", ""hazmatClass"": ""3""}]",1139822
2366021,92,"UN1987","3","null","[{""placardType"": ""UN1987"", ""hazmatClass"": ""3""}]",1139822
2366021,102,"UN3475","3","null","[{""placardType"": ""UN3475"", ""hazmatClass"": ""3""}]",1139822
2366021,104,"UN3475","3","null","[{""placardType"": ""UN3475"", ""hazmatClass"": ""3""}]",1139822
2366021,106,"UN3475","3","null","[{""placardType"": ""UN3475"", ""hazmatClass"": ""3""}]",1139822
2366021,108,"UN3295","3","null","[{""placardType"": ""UN3295"", ""hazmatClass"": ""3""}]",1139822
2338710,40,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2338710,41,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2338710,42,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2338710,43,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2338710,44,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2338710,45,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2338710,47,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2338710,48,"UN1075","2.1","null","[{""placardType"": ""UN1075"", ""hazmatClass"": ""2.1""}]",1126315
2338710,49,"UN1202","3","null","[{""placardType"": ""UN1202"", ""hazmatClass"": ""3""}]",1126315
